ZipCode,Latitude,Longitude
11255,40.69522,-73.98868
11357,40.78379,-73.81229
11358,40.76043,-73.79919
11361,40.76476,-73.77751
11367,40.72816,-73.81858
11372,40.74954,-73.88332
11411,40.69449,-73.73746
11433,40.6973,-73.78927
11439,40.72287,-73.78836
11510,40.65536,-73.60738
11516,40.62731,-73.72061
11520,40.65202,-73.58824
11545,40.82353,-73.59763
11550,40.70104,-73.61715
11552,40.69423,-73.64469
11554,40.7157,-73.55615
11565,40.67839,-73.67101
11576,40.79476,-73.64751
11709,40.90763,-73.56062
11725,40.83783,-73.28115
11729,40.75906,-73.3255
11405,40.69945,-73.78856
11424,40.70655,-73.82815
11426,40.7332,-73.72205
11451,40.6996,-73.79998
11553,40.70335,-73.59071
11556,40.70186,-73.6202
11557,40.63878,-73.69318
11560,40.88224,-73.59258
11582,40.66455,-73.70428
11692,40.59087,-73.79658
11702,40.69428,-73.32227
11707,40.80085,-73.24282
11736,40.73444,-73.44337
11743,40.86908,-73.4093
11770,40.6471,-73.15178
11775,40.79318,-73.41794
11776,40.90984,-73.04617
11787,40.85529,-73.20974
11788,40.8169,-73.21099
11790,40.90529,-73.12535
11793,40.68577,-73.51402
11930,40.9763,-72.13367
11944,41.10289,-72.37098
11946,40.87715,-72.51667
11947,40.94617,-72.5831
11949,40.85218,-72.78898
11951,40.76453,-72.84351
11953,40.87772,-72.95501
11955,40.80414,-72.82083
11957,41.14554,-72.2766
11959,40.82302,-72.60164
11962,40.95082,-72.2878
11971,41.0577,-72.41568
12015,42.26265,-73.81037
12019,42.92245,-73.85631
12020,43.00558,-73.8604
12025,43.05725,-74.19812
12027,42.91647,-73.90176
12042,42.37256,-73.86581
12054,42.61335,-73.84062
12060,42.42892,-73.49144
12069,42.94166,-74.27991
12074,43.0322,-74.03638
12089,42.86431,-73.32714
11421,40.69219,-73.85614
11501,40.74525,-73.64111
11518,40.64107,-73.66605
11555,40.70594,-73.59575
11568,40.78472,-73.59946
11592,40.66292,-73.63902
11693,40.5898,-73.81357
11724,40.86603,-73.45058
11738,40.83711,-73.04435
11764,40.94658,-72.99521
11777,40.94392,-73.0587
11780,40.88081,-73.1573
11794,40.90216,-73.12763
11797,40.81381,-73.46832
11798,40.75681,-73.36414
11937,41.00473,-72.1788
11952,40.99376,-72.53963
11960,40.81269,-72.69505
11968,40.90757,-72.41108
12046,42.48605,-73.92605
12065,42.8519,-73.78503
12070,42.96299,-74.25112
12073,42.66207,-74.22993
12087,42.42254,-73.8866
12095,43.00479,-74.37051
12116,42.54284,-74.89943
12120,42.435,-74.14792
12128,42.72445,-73.75091
12161,42.53524,-73.89339
12165,42.32038,-73.54861
12185,42.88714,-73.54488
12190,43.47588,-74.27042
12198,42.68826,-73.64017
12204,42.68513,-73.73712
12207,42.65237,-73.75442
12214,42.68632,-73.84693
12222,42.69323,-73.83813
11416,40.68449,-73.85043
11417,40.67426,-73.8438
11418,40.69852,-73.83557
11423,40.71672,-73.76841
11427,40.72892,-73.74859
11499,40.6494,-73.78373
11551,40.70334,-73.62858
11561,40.58575,-73.65749
11695,40.55835,-73.91145
11722,40.7861,-73.19904
11726,40.68082,-73.39364
11727,40.88561,-73.00671
11735,40.72278,-73.451
11784,40.87153,-73.04357
11802,40.76432,-73.53162
11941,40.83044,-72.73157
11948,40.96339,-72.54858
11958,41.04158,-72.45886
11961,40.90512,-72.87804
12018,42.61182,-73.58434
12123,42.52105,-73.62527
12140,42.69526,-73.57899
12151,42.93336,-73.79321
12164,43.5579,-74.35761
12170,42.9845,-73.666
12193,42.54024,-74.04589
12225,42.68226,-73.8381
12249,42.69718,-73.99431
12402,41.93238,-74.03233
12404,41.79742,-74.23829
12407,42.2412,-74.30594
12417,41.91189,-73.99419
12427,42.18523,-74.13212
12431,42.37741,-74.05669
12432,42.01853,-73.96144
12457,42.04216,-74.25883
12459,42.21141,-74.68317
11535,40.72532,-73.6355
11547,40.82978,-73.64416
11566,40.67158,-73.55669
11577,40.78577,-73.63702
11590,40.75731,-73.5775
11691,40.60216,-73.76022
11706,40.73326,-73.25772
11710,40.6787,-73.53719
11716,40.77024,-73.11244
11747,40.7919,-73.40134
11771,40.86237,-73.52348
11772,40.77421,-73.00238
11783,40.67999,-73.49207
11795,40.7093,-73.29931
11819,40.76351,-73.53251
11934,40.80026,-72.79653
11970,40.93661,-72.57912
11975,40.95283,-72.24978
12016,42.92878,-74.31964
12028,42.96268,-73.4473
12031,42.74677,-74.45741
12032,43.16656,-74.50242
12035,42.71608,-74.36194
12041,42.56014,-73.98035
12072,42.94469,-74.37697
12083,42.41671,-74.01138
12092,42.71169,-74.36353
12108,43.57442,-74.41689
12125,42.48359,-73.37773
12132,42.47142,-73.63326
12137,42.85551,-74.11425
12143,42.47172,-73.82041
12144,42.63338,-73.72177
11536,40.72437,-73.6422
11579,40.84499,-73.64262
11596,40.75788,-73.64463
11598,40.63342,-73.71429
11705,40.74535,-73.0585
11708,40.67139,-73.4157
11739,40.7263,-73.15775
11853,40.78657,-73.5422
11854,40.75388,-73.5033
11932,40.96234,-72.30622
11972,40.81973,-72.70694
11976,40.93098,-72.35279
11980,40.83852,-72.93353
12029,42.39106,-73.40043
12045,42.47231,-73.7939
12047,42.77494,-73.71573
12058,42.34958,-73.90296
12075,42.29275,-73.70219
12086,42.97414,-74.15437
12093,42.49708,-74.72421
12094,42.93266,-73.50674
12154,42.89791,-73.58956
12180,42.7198,-73.65701
12189,42.72611,-73.71336
12202,42.63968,-73.76966
12210,42.65439,-73.75738
12220,42.6649,-73.88326
12224,42.66466,-73.84173
12229,42.65042,-73.81441
12230,42.6547,-73.75777
12241,42.63039,-73.76198
12245,42.67122,-73.7729
12255,42.65447,-73.75972
12301,42.81324,-73.9394
12302,42.85648,-73.95609
12401,41.93022,-74.00978
12406,42.10817,-74.53018
12436,42.1945,-74.11845
12454,42.2891,-74.14724
12483,41.6645,-74.4282
11580,40.67421,-73.70905
11697,40.56099,-73.91335
11717,40.78174,-73.24391
11732,40.84409,-73.53727
11749,40.83103,-73.02863
11750,40.84656,-73.40392
11753,40.78479,-73.5355
11756,40.72667,-73.51968
11757,40.68895,-73.37632
11760,40.81603,-73.21201
11786,40.94936,-72.89153
11789,40.9539,-72.97881
11803,40.78052,-73.47881
11855,40.76225,-73.52585
11901,40.92809,-72.65583
11931,40.94653,-72.5983
11933,40.92458,-72.74632
11939,41.12842,-72.3419
11954,41.04107,-71.9506
11956,40.99228,-72.47755
11965,41.07521,-72.35437
12008,42.85439,-73.90417
12037,42.35963,-73.58936
12050,42.31504,-73.74882
12057,42.93661,-73.34225
12063,42.56971,-73.61451
12066,42.76937,-74.26054
12068,42.95296,-74.34732
12076,42.41071,-74.39018
12085,42.70287,-73.96844
12110,42.74708,-73.76788
12111,42.74546,-73.74358
12117,43.10284,-74.26323
11730,40.72852,-73.18668
11731,40.86429,-73.31786
11737,40.73491,-73.4456
11763,40.81684,-72.9846
11782,40.73418,-73.08008
11792,40.95311,-72.84041
11940,40.80849,-72.75228
11942,40.84712,-72.57367
11950,40.8066,-72.84019
11978,40.81171,-72.64505
12040,42.63492,-73.35506
12090,42.90309,-73.35084
12107,42.66981,-74.11989
12131,42.48785,-74.4297
12136,42.46955,-73.55641
12138,42.74178,-73.40726
12147,42.52105,-74.14625
12149,42.63216,-74.56396
12150,42.87668,-74.04344
12155,42.55116,-74.82389
12159,42.6428,-73.87769
12176,42.35908,-73.95009
12188,42.8043,-73.69368
12203,42.67995,-73.83215
12211,42.70738,-73.772
12227,42.68956,-73.84599
12236,42.65188,-73.75842
12261,42.67906,-73.78299
12306,42.79239,-73.98496
12419,41.85027,-74.11504
12420,41.67008,-74.38527
12423,42.38833,-74.13671
12428,41.72324,-74.408
12440,41.82031,-74.12646
12441,42.14363,-74.48937
11766,40.93172,-73.01296
11779,40.82821,-73.11897
11963,41.00057,-72.31735
11969,40.96594,-72.35757
12007,42.46225,-73.98286
12017,42.31639,-73.45854
12024,42.40592,-73.61253
12056,42.78822,-74.07921
12059,42.61713,-74.05884
12061,42.59519,-73.69363
12062,42.5316,-73.5022
12064,42.55772,-74.64435
12071,42.59139,-74.39381
12084,42.69933,-73.89971
12118,42.91391,-73.70798
12139,43.42528,-74.52814
12169,42.562,-73.36739
12196,42.62785,-73.6321
12197,42.59421,-74.74812
12223,42.65178,-73.75795
12232,42.6526,-73.75405
12237,42.64589,-73.79766
12239,42.65082,-73.75854
12243,42.65379,-73.74642
12248,42.65398,-73.75838
12252,42.64826,-73.76192
12309,42.80294,-73.88099
12414,42.22459,-73.87415
12421,42.27033,-74.53121
12422,42.40993,-74.18274
12430,42.20266,-74.51342
12450,42.1345,-74.26476
12453,42.09464,-73.93378
12456,41.98191,-74.03299
12460,42.41179,-74.149
12461,41.9188,-74.23553
12524,41.54171,-73.90268
12527,41.52176,-73.93729
12551,41.54077,-74.04673
12553,41.47514,-74.05178
12571,42.00077,-73.87503
12602,41.70623,-73.92854
12721,41.55149,-74.45249
12723,41.78183,-74.98367
12725,41.97475,-74.54115
11751,40.73203,-73.21336
11754,40.88645,-73.24486
11769,40.73982,-73.13313
11774,40.72463,-73.44461
11778,40.9497,-72.93642
11804,40.76881,-73.45503
12043,42.67906,-74.48708
12053,42.74523,-74.18913
12067,42.5659,-73.91325
12077,42.59649,-73.79443
12122,42.59473,-74.33389
12124,42.44461,-73.78777
12134,43.23751,-74.1115
12153,42.6371,-73.49169
12158,42.55172,-73.81774
12160,42.76266,-74.37228
12167,42.4076,-74.61998
12173,42.38475,-73.77036
12174,42.35181,-73.73322
12175,42.53302,-74.53883
12177,42.95363,-74.29134
12186,42.64796,-73.93771
12187,42.61475,-74.47575
12201,42.64832,-73.75161
12206,42.67297,-73.77601
12212,42.67967,-73.84011
12228,42.64568,-73.75666
12231,42.65606,-73.76013
12238,42.65202,-73.76144
12244,42.65152,-73.76118
12257,42.65357,-73.75747
12260,42.66939,-73.77355
12308,42.82084,-73.91998
12325,42.86988,-73.93452
12409,42.03403,-74.18781
12410,42.07113,-74.46129
12434,42.38572,-74.52785
12442,42.21515,-74.20023
12474,42.28767,-74.56132
12487,41.86657,-73.99021
12495,42.0912,-74.20219
12498,42.03294,-74.11612
12510,41.67232,-73.76247
11773,40.82821,-73.50362
11977,40.81985,-72.66679
12023,42.59854,-74.12115
12033,42.53544,-73.70907
12051,42.35782,-73.80732
12052,42.54805,-73.69364
12055,42.54214,-73.99006
12115,42.45604,-73.59143
12130,42.45143,-73.65886
12133,42.92452,-73.3457
12148,42.83867,-73.85936
12156,42.48838,-73.73006
12172,42.28754,-73.74201
12179,42.73297,-73.67889
12181,42.73192,-73.6868
12183,42.74435,-73.69567
12195,42.49054,-73.44818
12209,42.64176,-73.78836
12233,42.64924,-73.75555
12234,42.67181,-73.7365
12256,42.65191,-73.75832
12307,42.80238,-73.93657
12412,42.00443,-74.26133
12413,42.28797,-73.98071
12439,42.27771,-74.22832
12452,42.24021,-74.36438
12458,41.81362,-74.41364
12466,41.90473,-73.97987
12491,42.0065,-74.10573
12493,41.81097,-74.00333
12501,41.8489,-73.54105
12537,41.58315,-73.92722
12541,42.14151,-73.7782
12542,41.60872,-73.99214
12546,41.99729,-73.54327
12547,41.65554,-73.97706
12586,41.56239,-74.17382
12589,41.61782,-74.14951
12727,41.64061,-74.96813
12732,41.52667,-74.88931
12734,41.72667,-74.76291
12765,41.85328,-74.62189
12769,41.64943,-74.4391
12770,41.45478,-74.85246
12785,41.49572,-74.56146
12786,41.64861,-74.87075
12809,43.22052,-73.48977
12819,43.6395,-73.44107
12828,43.2714,-73.58739
12106,42.39551,-73.71155
12141,42.733,-74.1866
12184,42.41281,-73.67307
12235,42.64974,-73.75606
12250,42.673,-73.73524
12288,42.72872,-73.84776
12435,41.71415,-74.49535
12444,42.27042,-74.31588
12494,41.94565,-74.29191
12504,42.0124,-73.89833
12531,41.53194,-73.66909
12550,41.5103,-74.05398
12601,41.70166,-73.9168
12736,41.84872,-75.02435
12737,41.47662,-74.78932
12746,41.41235,-74.64159
12751,41.68097,-74.67469
12759,41.77539,-74.65329
12760,41.86926,-75.08031
12779,41.70954,-74.63519
12783,41.74065,-74.79265
12808,43.73347,-73.75726
12833,43.1292,-73.85886
12834,43.09032,-73.50008
12838,43.33514,-73.40212
12857,43.86371,-74.06421
12861,43.74962,-73.41789
12864,43.7284,-74.30552
12871,43.09506,-73.60766
12878,43.4266,-73.96239
12884,43.0887,-73.59436
12885,43.50066,-73.7877
12911,44.53373,-73.50029
12916,44.82785,-74.53001
12957,44.86295,-74.57239
12976,44.48996,-74.1213
13030,43.16058,-75.98454
13051,42.87816,-75.913
13057,43.07553,-76.05182
13082,43.08376,-75.97057
13141,42.73864,-76.15802
13147,42.77085,-76.56435
12121,42.84324,-73.61852
12168,42.5356,-73.38367
12240,42.65149,-73.7569
12262,42.71749,-73.82645
12304,42.7803,-73.90997
12405,42.33294,-74.09381
12424,42.27593,-74.21125
12446,41.78086,-74.28915
12448,42.07285,-74.21005
12469,42.44114,-74.23315
12484,41.8666,-74.17583
12486,41.84167,-74.05452
12529,42.18007,-73.52031
12540,41.65268,-73.7416
12564,41.56593,-73.59145
12585,41.71992,-73.70086
12592,41.78198,-73.54543
12747,41.76927,-74.65851
12748,41.77554,-74.91341
12766,41.80753,-74.99831
12827,43.41892,-73.51921
12848,43.10241,-73.52636
12851,43.76947,-73.994
12852,44.01707,-74.12736
12856,43.74046,-74.05065
12863,43.06261,-73.92452
12865,43.15274,-73.34274
12873,43.12746,-73.30747
12879,44.018,-74.12899
12912,44.43943,-73.67502
12914,44.95334,-74.59928
12929,44.72369,-73.72178
12983,44.3448,-74.13509
13054,43.13214,-75.62634
13087,42.70553,-76.15798
13088,43.11154,-76.1953
13110,42.88897,-76.28396
13113,43.16273,-76.53802
13118,42.75086,-76.43839
13160,42.84226,-76.68819
13163,43.08309,-75.70586
13202,43.04285,-76.14972
13301,43.41419,-75.21042
13314,42.8079,-75.34209
13345,43.67997,-75.31107
12166,42.83935,-74.46191
12182,42.77599,-73.66009
12194,42.53856,-74.45472
12205,42.71474,-73.82115
12208,42.65281,-73.80711
12247,42.68227,-73.72788
12303,42.78312,-73.9386
12345,42.81565,-73.94232
12429,41.8376,-73.99548
12433,42.0081,-74.15142
12438,42.20826,-74.60121
12449,41.99767,-74.00321
12455,42.08093,-74.58296
12463,42.17432,-74.02168
12465,42.12952,-74.48191
12468,42.29499,-74.39604
12473,42.27012,-74.07061
12481,41.9767,-74.21703
12489,41.75908,-74.35761
12492,42.21917,-74.41322
12511,41.52822,-73.96344
12516,42.11853,-73.5563
12517,42.14,-73.50093
12520,41.4423,-74.01549
12543,41.48635,-74.21286
12552,41.53802,-74.04901
12555,41.5086,-74.01337
12572,41.92611,-73.89467
12578,41.7967,-73.79405
12593,42.09729,-73.58576
12701,41.65417,-74.69496
12738,41.63425,-74.59432
12741,41.8264,-75.10073
12767,41.8465,-75.00771
12771,41.37371,-74.66574
12782,41.82108,-74.53439
12784,41.67114,-74.62656
12790,41.59017,-74.52625
12792,41.52135,-74.9293
12814,43.5596,-73.66336
12824,43.51202,-73.69442
12832,43.40371,-73.26626
12842,43.74676,-74.26208
12843,43.59177,-74.07677
12860,43.69754,-73.75728
12887,43.54481,-73.40702
12157,42.66815,-74.31174
12192,42.36786,-73.8287
12226,42.68496,-73.80755
12242,42.65276,-73.75755
12246,42.68901,-73.82116
12305,42.81453,-73.94341
12418,42.37917,-74.12622
12443,41.92454,-74.06738
12464,41.99709,-74.33464
12471,41.83274,-74.03745
12482,42.27489,-73.95234
12503,42.03762,-73.62789
12507,41.9935,-73.92256
12512,41.55481,-73.96503
12521,42.15834,-73.61174
12523,42.0726,-73.79254
12528,41.71905,-73.99431
12530,42.22577,-73.67751
12549,41.52558,-74.23631
12569,41.74633,-73.81727
12582,41.54328,-73.7252
12603,41.67173,-73.8743
12758,41.91265,-74.75435
12763,41.69136,-74.5251
12778,41.66368,-74.82012
12803,43.28899,-73.63943
12810,43.49121,-73.89686
12835,43.31284,-73.90869
12837,43.46819,-73.27145
12883,43.84386,-73.43146
12901,44.69842,-73.46626
12942,44.25702,-73.78426
12964,44.14706,-73.60772
12970,44.43467,-74.27673
12977,44.29908,-74.08628
12979,44.99054,-73.36717
12411,41.87706,-74.04323
12416,42.09091,-74.26866
12470,42.27047,-74.00888
12472,41.84691,-74.07396
12480,42.11556,-74.39262
12490,42.12259,-73.93434
12496,42.30598,-74.22168
12565,42.24815,-73.64902
12566,41.60577,-74.30519
12570,41.64462,-73.6741
12575,41.4733,-74.14664
12581,41.89072,-73.66647
12588,41.6335,-74.37718
12726,41.69689,-74.97861
12743,41.52631,-74.84673
12749,41.69077,-74.84451
12776,41.96696,-74.93045
12781,41.61928,-74.44844
12788,41.80745,-74.60912
12801,43.31851,-73.65987
12804,43.32573,-73.67717
12846,43.31805,-73.81837
12858,43.87888,-73.40147
12870,43.85068,-73.77039
12927,44.22025,-74.83282
12939,44.43287,-74.17838
12943,44.20258,-73.77284
12956,44.07816,-73.51778
12958,44.96127,-73.58114
12973,44.22765,-74.56818
12974,44.04534,-73.46536
12993,44.17835,-73.43451
13042,43.23365,-75.88136
13081,42.66259,-76.62677
13108,42.97836,-76.33479
13136,42.6154,-75.85388
13153,42.99491,-76.45287
13165,42.90746,-76.87704
13203,43.06062,-76.13995
13218,43.04708,-76.14841
13261,43.04285,-76.14972
12451,42.30567,-73.94418
12485,42.19426,-74.13468
12506,41.87513,-73.69038
12508,41.50233,-73.95485
12513,42.22224,-73.73488
12525,41.66267,-74.14943
12526,42.11602,-73.8592
12545,41.79725,-73.69248
12719,41.48309,-74.91065
12720,41.66216,-74.90766
12724,41.83904,-74.94653
12742,41.71808,-74.72847
12752,41.68718,-74.99141
12768,41.86846,-74.72191
12787,41.7898,-74.82839
12791,41.80509,-74.88594
12811,43.61214,-74.02548
12815,43.69447,-73.72437
12831,43.18166,-73.69263
12839,43.30616,-73.58201
12844,43.48879,-73.63019
12853,43.70876,-73.91475
12872,43.88403,-73.72439
12933,44.8947,-73.83799
12952,44.71815,-73.91882
12960,44.0371,-73.51679
12969,44.71585,-74.08077
12985,44.56029,-73.75557
13034,42.9276,-76.72069
13062,42.48228,-76.39088
13084,42.88703,-76.10654
13090,43.14933,-76.22337
13111,43.23254,-76.62009
13112,43.10583,-76.41633
13235,43.04875,-76.148
13250,43.12257,-76.13287
13251,43.12374,-76.1351
13308,43.24154,-75.65205
13309,43.48507,-75.33024
13323,43.05631,-75.37579
12475,42.0191,-74.0108
12477,42.07286,-73.98199
12514,41.82598,-73.78849
12538,41.78514,-73.90379
12577,41.43303,-74.1214
12583,42.06055,-73.91412
12584,41.46622,-74.04924
12594,41.66959,-73.55868
12604,41.686,-73.89607
12729,41.48505,-74.62758
12762,41.68862,-74.80277
12820,43.47197,-73.63921
12821,43.46226,-73.37093
12847,43.95228,-74.44393
12849,43.45155,-73.30138
12874,43.70514,-73.51575
12937,44.95641,-74.48921
13022,42.91996,-76.55292
13066,43.0272,-76.01302
13142,43.55779,-76.12841
13152,42.91417,-76.39704
13156,43.31719,-76.70096
13208,43.07277,-76.14731
13326,42.71613,-74.90671
13413,43.06605,-75.29005
13431,43.19161,-75.0723
13452,42.99752,-74.68105
13477,43.04414,-75.52491
13485,42.78784,-75.31897
13494,43.54018,-75.12088
13602,44.04753,-75.74922
13657,44.0279,-76.05099
13746,42.24282,-75.8478
12502,42.08592,-73.65977
12515,41.69761,-74.0631
12518,41.43279,-74.0451
12548,41.65582,-74.11279
12561,41.74,-74.09502
12563,41.50303,-73.57705
12574,41.91059,-73.95135
12580,41.84604,-73.91055
12745,41.78731,-75.02817
12750,41.77821,-74.93345
12754,41.79879,-74.74943
12775,41.61689,-74.58322
12822,43.24244,-73.83839
12836,43.78871,-73.49789
12845,43.42244,-73.70969
12854,43.50702,-73.3354
12859,43.16485,-73.89148
12862,43.66166,-73.89725
12913,44.3985,-74.07075
12920,44.92315,-74.08289
12959,44.9659,-73.6943
13024,42.92064,-76.55257
13027,43.16673,-76.33981
13078,42.98303,-76.07376
13114,43.46127,-76.23323
13121,43.47997,-76.31303
13129,42.66588,-75.75648
13139,42.74057,-76.59794
13144,43.56155,-76.0144
13157,43.20756,-75.73053
13221,43.0488,-76.14983
13303,43.3062,-75.43564
13315,42.7461,-75.15683
13335,42.69759,-75.23894
13401,43.27148,-75.68935
13408,42.90516,-75.67763
13424,43.15445,-75.33247
12522,41.71808,-73.60577
12533,41.57359,-73.79607
12534,42.24825,-73.77444
12544,42.25063,-73.66647
12567,42.04802,-73.59705
12568,41.61227,-74.06228
12590,41.59583,-73.88745
12722,41.58902,-74.38364
12740,41.88841,-74.52103
12777,41.59597,-74.71481
12816,43.02705,-73.38427
12817,43.63599,-73.80362
12841,43.64001,-73.50636
12915,44.85712,-74.03461
12917,44.92656,-74.1767
12941,44.3536,-73.71053
12944,44.51719,-73.48767
12962,44.6896,-73.57766
12965,44.71882,-74.65295
12975,44.52715,-73.41221
12989,44.46952,-74.04427
13026,42.74329,-76.65221
13080,43.07247,-76.46178
13089,43.13977,-76.22722
13116,43.07743,-76.00993
13119,42.97321,-76.44193
13132,43.25275,-76.23242
13143,43.23529,-76.73115
13162,43.1927,-75.72828
13211,43.09853,-76.13219
13252,43.04858,-76.15656
13342,42.64075,-75.22672
13362,42.98434,-75.51901
13420,43.75093,-74.92075
13442,43.21761,-75.44743
13486,43.34721,-75.325
13488,42.50469,-75.10638
13601,43.98114,-75.90951
12733,41.7356,-74.61349
12764,41.58715,-74.97832
12780,41.43278,-74.72053
12789,41.69321,-74.58433
12812,43.83537,-74.42655
12823,43.1976,-73.42477
12850,43.08422,-73.94984
12855,44.00242,-73.80035
12866,43.07599,-73.77482
12886,43.4354,-73.71922
12924,44.47374,-73.58968
12935,44.8452,-73.72039
12950,44.31461,-73.58228
12955,44.79367,-73.96539
12986,44.23505,-74.46496
13036,43.29032,-76.14804
13045,42.59015,-76.18299
13064,43.31943,-76.70275
13076,43.35175,-76.1498
13102,42.55441,-76.29354
13120,42.9634,-76.16035
13207,43.01735,-76.16763
13210,43.03425,-76.12629
13260,43.03976,-76.14125
13354,43.23407,-75.26795
13355,42.8157,-75.45785
13363,43.29528,-75.52258
13406,43.13981,-74.96957
13407,43.00904,-75.0071
13428,42.90964,-74.57437
13471,43.39536,-75.61106
13483,43.41556,-75.81542
13612,44.00621,-75.79668
13613,44.86032,-74.72523
13618,44.13017,-76.32961
13620,43.88886,-75.45947
13622,44.06425,-76.12907
13634,44.00616,-76.07107
13668,44.74705,-74.99378
13678,44.84221,-74.98132
12910,44.96144,-73.40501
12953,44.84941,-74.28493
12967,44.76169,-74.65414
12981,44.67905,-73.8243
13039,43.16037,-76.13587
13065,42.8213,-76.81213
13101,42.59777,-76.07852
13122,42.85506,-75.91442
13135,43.24457,-76.30221
13154,43.13317,-76.76263
13224,43.04268,-76.10109
13302,43.50568,-75.99293
13320,42.79652,-74.75636
13329,43.10152,-74.77599
13353,43.46897,-74.72768
13365,43.04606,-74.85706
13433,43.57883,-75.33795
13441,43.21297,-75.41017
13607,44.33192,-75.91769
13639,44.24262,-75.14016
13680,44.59196,-75.3203
13685,43.94347,-76.11166
13731,42.13094,-74.7835
13757,42.41569,-74.88854
13763,42.09448,-76.06514
13775,42.34061,-75.16093
13820,42.45358,-75.07389
13860,42.44603,-74.96514
12903,44.70749,-73.47546
12997,44.38899,-73.8437
13029,43.22688,-76.14163
13031,43.04438,-76.28913
13063,42.85529,-75.98755
13074,43.31561,-76.56925
13117,43.00992,-76.7
13148,42.91023,-76.79341
13166,43.05529,-76.55936
13219,43.04014,-76.21702
13220,43.12549,-76.12973
13459,42.79199,-74.61411
13491,42.88137,-75.18903
13617,44.59723,-75.16849
13619,43.98055,-75.6209
13649,44.92154,-74.72443
13669,44.69875,-75.48663
13675,44.27798,-75.85084
13682,43.84738,-75.85986
13744,42.2259,-75.92809
13833,42.19219,-75.79899
13838,42.3054,-75.3904
13850,42.08006,-76.03897
14008,43.30684,-78.63752
14042,42.47107,-78.51615
14080,42.64092,-78.53865
14107,43.19313,-78.98327
12918,44.67259,-73.66439
12921,44.88999,-73.46659
12926,44.93805,-74.30138
12995,44.80833,-74.26124
13021,42.92064,-76.55997
13035,42.94544,-75.83961
13037,43.05729,-75.87248
13040,42.56255,-75.92853
13044,43.26648,-76.00943
13073,42.58572,-76.39303
13083,43.64785,-76.06098
13103,43.325,-76.09869
13131,43.40727,-76.10869
13159,42.81762,-76.14551
13164,43.09088,-76.31128
13212,43.13147,-76.13601
13244,43.04158,-76.13378
13304,43.25366,-75.19323
13313,42.87801,-75.24992
13322,42.97391,-75.2434
13409,42.98475,-75.5922
13435,43.30361,-75.14809
13449,43.22549,-75.49228
13503,43.10014,-75.23291
13599,43.09771,-75.22926
13636,43.74209,-76.12062
13667,44.79969,-74.99437
13673,44.15702,-75.71146
13693,44.08295,-76.19884
13740,42.27668,-74.74895
13745,42.28572,-75.91077
13748,42.07434,-75.81902
12919,44.95176,-73.45023
12922,44.30445,-74.69884
12961,44.05303,-73.53527
12978,44.60901,-73.80591
12980,44.65852,-74.51164
12996,44.3658,-73.39713
13020,42.81807,-76.07347
13033,43.19342,-76.56525
13041,43.17156,-76.13194
13053,42.48891,-76.29623
13060,43.02437,-76.41876
13072,42.76386,-75.75316
13126,43.45148,-76.5017
13140,43.03701,-76.63709
13158,42.69544,-76.01425
13321,43.09171,-75.37845
13327,43.89153,-75.38616
13334,42.82765,-75.65412
13360,43.73225,-74.73682
13368,43.6219,-75.3643
13402,42.91582,-75.49315
13421,43.08281,-75.64909
13426,43.56057,-75.9931
13436,43.87134,-74.55295
13438,43.33312,-75.20052
13469,43.22122,-75.28571
13476,43.07687,-75.53352
13489,43.4739,-75.53277
13493,43.42213,-75.88823
13501,43.08437,-75.23446
13603,44.03387,-75.75941
13626,43.89588,-75.70712
13633,44.54108,-75.41894
13637,44.09095,-75.80466
13664,44.58317,-75.64649
12923,44.95281,-73.93385
12930,44.71966,-74.53508
12934,44.82988,-73.85915
12936,44.26184,-73.3743
12966,44.78115,-74.4554
12998,44.08657,-73.53613
13043,43.0398,-75.74409
13077,42.67667,-76.18953
13138,42.90182,-76.01366
13145,43.65676,-76.11473
13316,43.33501,-75.75309
13328,42.99763,-75.4287
13333,42.83191,-74.76114
13346,42.8225,-75.54406
13361,42.89477,-74.81734
13454,43.23161,-74.79156
13464,42.69112,-75.63266
13465,42.91064,-75.52102
13472,43.83931,-74.99848
13654,44.61678,-75.40826
13679,44.30422,-75.80961
13734,42.07668,-76.40872
13736,42.32446,-76.28764
13794,42.39976,-76.02149
13837,42.04127,-75.06714
12928,43.95368,-73.50993
12932,44.22663,-73.62473
12945,44.36656,-74.24733
12992,44.78096,-73.50533
13028,43.26496,-75.98918
13068,42.50214,-76.3548
13069,43.31976,-76.41364
13071,42.67396,-76.5415
13092,42.65041,-76.42231
13093,43.50137,-76.38857
13134,42.96884,-75.68757
13137,43.15165,-76.446
13146,43.10375,-76.76016
13205,43.00647,-76.14824
13214,43.03696,-76.07361
13318,42.9409,-75.28583
13319,43.02317,-75.26986
13331,43.81786,-74.87697
13338,43.50449,-75.15764
13339,42.93166,-74.62706
13457,42.77946,-75.02673
13641,44.27817,-76.00835
13660,44.74932,-75.13238
13665,44.09942,-75.47691
13738,42.56586,-76.12522
13747,42.49261,-74.98271
13752,42.16472,-74.91024
13754,42.05717,-75.44344
13864,42.27694,-76.37823
13901,42.14383,-75.88084
12946,44.28197,-73.98882
12949,44.7588,-74.66276
12972,44.5848,-73.53008
13124,42.6417,-75.82304
13155,42.66569,-75.76022
13167,43.28461,-76.07693
13201,43.04092,-76.15264
13204,43.05204,-76.17706
